,project_id,nbr_inquiries,status_deal,inquiry_created_at,total_price,paid_at,budget_day,duration_event_days,nbr_days_before_event,event_type,currency,main_nbr_admin_message,main_nbr_renter_message,main_nbr_lo_message,private_lo_nbr_admin_message,private_lo_nbr_lo_message,private_renter_nbr_admin_message,private_renter_nbr_renter_message
2859,a0E1p00000oHTXdEAO,1,failed,2018-07-05 15:35:18,15120.0,,487.741935483871,31.0,27.0,Pop-Up Store,USD,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2860,a0E1p00000oHTaVEAW,9,failed,2018-07-05 16:12:49,2973.3333333333335,,2973.3333333333335,1.0,122.77777777777777,Corporate Event,USD,0.0,0.2222222222222222,0.6666666666666666,0.2222222222222222,0.0,0.2222222222222222,0.0
2861,a0E1p00000oHTcWEAW,1,failed,2018-07-05 16:25:19,660.0,,660.0,1.0,44.0,Pop-Up Store,USD,0.0,0.0,1.0,2.0,1.0,2.0,0.0
2862,a0E1p00000oHTgdEAG,6,failed,2018-07-05 16:44:35,1540.0,,1540.0,1.0,15.0,Food Event,USD,0.0,0.5,1.3333333333333333,0.0,0.0,0.16666666666666666,0.0
2863,a0E1p00000oHTkpEAG,1,failed,2018-07-05 17:11:58,1440.0,,1440.0,1.0,81.0,Art Opening,USD,1.0,9.0,8.0,0.0,0.0,3.0,2.0
2864,a0E1p00000oHTnFEAW,1,failed,2018-07-05 17:32:11,2496.0,,80.51612903225806,31.0,61.0,Pop-Up Store,USD,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2865,a0E1p00000oHTppEAG,5,failed,2018-07-05 20:50:51,1929.6,,1929.6,1.0,65.0,Fashion Show,USD,0.0,0.2,0.8,0.0,0.0,0.6,0.0
2866,a0E1p00000oHU67EAG,1,success,2018-07-05 21:14:54,600.0,2018-07-09 22:07:58.344,300.0,2.0,31.0,Fashion Showroom,USD,1.0,4.0,3.0,2.0,0.0,1.0,0.0
2867,a0E1p00000oHUEVEA4,3,failed,2018-07-05 22:08:53,1397.3333333333333,,199.61904761904762,7.0,103.0,Art Opening,EUR,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.0,0.6666666666666666,0.0
2868,a0E1p00000oHUmyEAG,3,failed,2018-07-06 01:32:12,8760.0,,305.5813953488372,28.666666666666668,11.0,Product Launch,USD,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.3333333333333333,3.0,1.3333333333333333
2869,a0E1p00000oHVGqEAO,28,success,2018-07-27 23:09:55,462.0,2018-07-28 00:31:49.136,462.0,1.0,8.0,Pop-Up Store,USD,1.0,2.0,3.0,1.0,2.0,1.0,0.0
2870,a0E1p00000oHVGvEAO,14,failed,2018-07-08 12:39:54,350.65142857142854,,350.65142857142854,1.0,34.857142857142854,Pop-Up Store,EUR,0.35714285714285715,1.0,1.0714285714285714,0.35714285714285715,0.0,0.07142857142857142,0.0
2871,a0E1p00000oHVH0EAO,3,failed,2018-07-11 13:46:34,140542.85666666666,,1615.4351340996168,87.0,66.66666666666667,Pop-Up Store,USD,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0
2872,a0E1p00000oHY2BEAW,4,failed,2018-07-19 08:22:20,17700.0,,6436.363636363636,2.75,57.25,Pop-Up Store,HKD,2.25,5.5,5.0,1.5,0.0,2.0,1.25
2873,a0E1p00000oHY87EAG,1,failed,2018-07-06 09:48:00,0.0,,0.0,8.0,18.0,Pop-Up Store,EUR,0.0,1.0,1.0,3.0,0.0,0.0,0.0
2874,a0E1p00000pMh5HEAS,1,failed,2018-07-06 11:14:51,1465.71,,97.714,15.0,31.0,Pop-Up Store,GBP,1.0,5.0,2.0,0.0,0.0,3.0,1.0
2875,a0E1p00000pMhmyEAC,2,failed,2018-07-06 12:59:54,430560.0,,1087.2727272727273,396.0,115.5,Pop-Up Store,EUR,5.0,3.0,5.5,0.5,0.5,0.5,0.0
2876,a0E1p00000pMjl4EAC,8,success,2018-07-06 15:11:00,31800.0,2018-07-26 22:00:02.611,908.5714285714286,35.0,95.0,Pop-Up Store,USD,1.0,6.0,5.0,16.0,12.0,19.0,10.0
2877,a0E1p00000pMk3mEAC,3,failed,2018-07-06 19:17:08,15000.0,,5000.0,3.0,32.0,Fashion Showroom,USD,0.0,2.0,2.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0
2878,a0E1p00000pMk8cEAC,1,failed,2018-07-06 16:09:28,45600.0,,1200.0,38.0,132.0,Pop-Up Store,USD,0.0,1.0,0.0,3.0,0.0,1.0,0.0
2879,a0E1p00000pMkA4EAK,5,failed,2018-07-06 16:33:25,972.0,,972.0,1.0,4.0,Fashion Show,USD,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2880,a0E1p00000pMl39EAC,4,success,2018-07-06 17:49:53,2160.0,2018-07-10 14:19:56.165,432.0,5.0,84.0,Fashion Showroom,EUR,1.0,20.0,19.0,3.0,2.0,1.0,0.0
2881,a0E1p00000pMl5HEAS,2,failed,2018-07-06 19:07:00,179400.0,,1286.021505376344,139.5,57.0,Pop-Up Store,USD,0.0,1.0,0.5,3.0,1.0,0.5,0.0
2882,a0E1p00000pMl5lEAC,2,failed,2018-07-06 19:19:30,294.0,,196.0,1.5,28.5,Pop-Up Store,USD,2.0,6.5,4.5,1.0,0.0,3.0,2.0
2883,a0E1p00000pMl9xEAC,7,failed,2018-07-09 22:10:40,2956.285714285714,,2956.285714285714,1.0,28.0,Product Launch,USD,0.42857142857142855,2.0,2.5714285714285716,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.2857142857142857
2884,a0E1p00000pMlBtEAK,3,failed,2018-08-17 16:04:26,75574.66666666667,,1310.5433526011561,57.666666666666664,112.0,Pop-Up Store,USD,1.3333333333333333,2.3333333333333335,3.0,1.6666666666666667,1.0,1.0,0.0
2885,a0E1p00000pMlDBEA0,1,failed,2018-07-06 20:49:34,420.0,,420.0,1.0,22.0,Corporate Event,USD,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2886,a0E1p00000pMlJhEAK,14,failed,2018-07-06 21:43:18,1007.1428571428571,,881.25,1.1428571428571428,83.57142857142857,Art Opening,USD,0.42857142857142855,0.7142857142857143,1.2857142857142858,0.7142857142857143,0.21428571428571427,0.07142857142857142,0.0
2887,a0E1p00000pMlMIEA0,1,failed,2018-07-06 21:43:36,2304.0,,144.0,16.0,29.0,Pop-Up Store,EUR,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2888,a0E1p00000pMlSJEA0,1,failed,2018-07-06 22:43:20,480.0,,480.0,1.0,29.0,Pop-Up Store,USD,0.0,0.0,2.0,0.0,0.0,2.0,0.0
2889,a0E1p00000pMlnIEAS,3,success,2018-07-23 17:18:50,217.8,2018-07-26 14:50:12.817,31.114285714285717,7.0,12.0,Pop-Up Store,EUR,4.0,3.0,1.0,2.0,2.0,10.0,9.0
2890,a0E1p00000pMlpBEAS,2,success,2018-07-07 13:21:28,1098.0,2018-07-28 11:59:50.212,549.0,2.0,39.0,Art Opening,EUR,1.0,14.0,8.0,1.0,1.0,9.0,4.0
2891,a0E1p00000pMlqOEAS,2,success,2018-07-10 19:17:47,1800.0,2018-07-11 18:21:36.722,1800.0,1.0,9.0,Art Opening,USD,0.0,6.0,5.0,1.0,0.0,3.0,1.0
2892,a0E1p00000pMlqTEAS,1,success,2018-07-07 16:45:58,864.0,2018-07-09 08:37:39.573,864.0,1.0,28.0,Product Launch,EUR,3.0,6.0,4.0,1.0,0.0,3.0,2.0
2893,a0E1p00000pMlqxEAC,1,failed,2018-07-07 20:14:02,1200.0,,600.0,2.0,21.0,Pop-Up Store,USD,0.0,2.0,1.0,0.0,0.0,3.0,1.0
2894,a0E1p00000pMlr2EAC,5,failed,2018-10-04 18:08:47,2474.4,,399.0967741935484,6.2,89.2,Pop-Up Store,USD,0.8,1.2,1.8,1.2,0.4,1.6,0.0
2895,a0E1p00000pMlzMEAS,8,failed,2018-07-08 02:04:14,2370.0,,2370.0,1.0,102.875,Product Launch,USD,0.25,3.625,2.75,0.125,0.0,0.0,0.0
2896,a0E1p00000pMm0oEAC,1,failed,2018-07-08 07:55:16,3100.0,,96.875,32.0,7.0,Pop-Up Store,USD,0.0,6.0,7.0,3.0,1.0,4.0,0.0
2897,a0E1p00000pMm0tEAC,2,failed,2018-07-08 08:03:31,2070.0,,828.0,2.5,15.0,Pop-Up Store,USD,0.5,2.5,3.0,2.0,0.5,1.0,0.0
2898,a0E1p00000pMm4qEAC,1,failed,2018-07-08 10:50:30,900.0,,900.0,1.0,90.0,Food Event,USD,1.0,3.0,5.0,2.0,1.0,1.0,0.0
2899,a0E1p00000pMmEbEAK,1,failed,2018-07-08 12:34:58,9311.04,,310.36800000000005,30.0,140.0,Pop-Up Store,GBP,0.0,0.0,2.0,1.0,0.0,1.0,0.0
2900,a0E1p00000pMmH6EAK,11,failed,2018-07-30 12:53:20,1812.0436363636363,,1661.0400000000002,1.0909090909090908,57.45454545454545,Product Launch,EUR,0.36363636363636365,2.1818181818181817,1.7272727272727273,1.5454545454545454,0.18181818181818182,0.9090909090909091,0.6363636363636364
2901,a0E1p00000pMmJMEA0,1,failed,2018-07-08 13:25:12,1328.57,,88.57133333333333,15.0,70.0,Product Launch,GBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2902,a0E1p00000pMmJWEA0,11,failed,2018-07-08 13:50:02,4496.104545454546,,915.8731481481482,4.909090909090909,60.72727272727273,Pop-Up Store,USD,0.0,1.3636363636363635,1.8181818181818181,0.0,0.0,0.18181818181818182,0.0
2903,a0E1p00000pMmJwEAK,1,failed,2018-07-08 13:54:50,5400.0,,1800.0,3.0,10.0,Pop-Up Store,USD,0.0,0.0,1.0,0.0,0.0,2.0,0.0
2904,a0E1p00000pMmKGEA0,1,failed,2018-07-08 15:25:56,201.6,,201.6,1.0,68.0,Product Launch,GBP,2.0,2.0,4.0,0.0,0.0,0.0,0.0
2905,a0E1p00000pMmODEA0,1,failed,2018-07-08 16:13:04,6300.0,,1260.0,5.0,18.0,Art Opening,USD,0.0,0.0,0.0,2.0,1.0,3.0,0.0
2906,a0E1p00000pMmOXEA0,2,failed,2018-07-08 16:16:29,558.0,,558.0,1.0,32.5,Pop-Up Store,GBP,1.5,0.5,2.5,1.0,0.0,1.0,0.0
2907,a0E1p00000pMmPGEA0,1,failed,2018-07-08 16:21:32,2400.0,,342.85714285714283,7.0,126.0,Art Opening,USD,0.0,2.0,2.0,0.0,0.0,8.0,4.0
2908,a0E1p00000pMmRREA0,1,failed,2018-07-08 16:45:09,2538000.0,,18000.0,141.0,107.0,Art Opening,USD,0.0,0.0,0.0,2.0,1.0,1.0,0.0
2909,a0E1p00000pMmTSEA0,1,failed,2018-07-08 17:16:46,518.4,,172.79999999999998,3.0,26.0,Pop-Up Store,EUR,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2910,a0E1p00000pMmUGEA0,1,failed,2018-07-08 18:08:44,2730.0,,390.0,7.0,15.0,Pop-Up Store,USD,0.0,1.0,1.0,0.0,0.0,2.0,1.0
2911,a0E1p00000pMmWqEAK,7,failed,2018-08-30 17:00:11,5965.714285714285,,1898.181818181818,3.142857142857143,54.857142857142854,Fashion Showroom,USD,1.2857142857142858,1.8571428571428572,1.2857142857142858,1.4285714285714286,0.0,1.4285714285714286,1.1428571428571428
2912,a0E1p00000pMmdeEAC,3,failed,2018-07-09 00:48:48,1760.0,,1760.0,1.0,33.0,Pop-Up Store,USD,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0
2913,a0E1p00000pMmiUEAS,2,failed,2018-07-09 03:23:59,23220.0,,7740.0,3.0,126.0,Corporate Event,HKD,4.0,6.0,4.5,0.5,0.0,0.5,0.0
2914,a0E1p00000pMmiZEAS,1,failed,2018-07-09 02:02:41,1800.0,,900.0,2.0,40.0,Pop-Up Store,USD,0.0,0.0,0.0,3.0,1.0,2.0,0.0
2915,a0E1p00000pMmioEAC,3,failed,2018-07-09 03:42:29,21480.0,,716.0,30.0,14.0,Pop-Up Store,HKD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2916,a0E1p00000pMmitEAC,1,failed,2018-07-09 04:11:10,129600.0,,4050.0,32.0,22.0,Shopping Mall,HKD,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2917,a0E1p00000pMmlaEAC,2,failed,2018-07-09 06:57:42,1082.0,,154.57142857142858,7.0,80.0,Fashion Showroom,EUR,0.5,0.0,0.5,0.5,0.0,0.5,0.0
2918,a0E1p00000pMmqpEAC,6,failed,2018-07-19 18:48:41,1806.5,,1083.9,1.6666666666666665,24.833333333333332,Product Launch,GBP,0.5,1.5,2.0,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666
2919,a0E1p00000pMnxaEAC,1,failed,2018-07-09 09:25:12,270000.0,,270000.0,1.0,242.0,Corporate Event,HKD,0.0,2.0,2.0,3.0,1.0,0.0,0.0
2920,a0E1p00000pMo7YEAS,3,failed,2018-07-09 09:55:46,16000.0,,9600.0,1.6666666666666665,50.0,Corporate Event,HKD,1.3333333333333333,2.6666666666666665,2.6666666666666665,0.3333333333333333,0.0,1.3333333333333333,0.0
2921,a0E1p00000pMpGDEA0,29,success,2018-07-16 09:57:18,3224.0,2018-07-18 17:44:10.964,537.3333333333334,6.0,74.0,Fashion Showroom,EUR,1.0,13.0,14.0,8.0,5.0,6.0,3.0
2922,a0E1p00000pMpxUEAS,1,failed,2018-07-09 12:42:21,8640.0,,288.0,30.0,115.0,Pop-Up Store,GBP,0.0,1.0,1.0,0.0,0.0,1.0,3.0
2923,a0E1p00000pMq9IEAS,1,failed,2018-07-09 13:02:46,3750.0,,120.96774193548387,31.0,143.0,Pop-Up Store,USD,0.0,0.0,2.0,1.0,0.0,5.0,0.0
2924,a0E1p00000pMqD0EAK,5,failed,2018-07-09 13:15:19,8179.195999999999,,1048.6148717948718,7.8,79.0,Fashion Showroom,EUR,0.4,4.4,4.4,2.8,0.6,0.0,0.0
2925,a0E1p00000pMqITEA0,2,failed,2018-07-22 14:00:53,19200.0,,3840.0,5.0,91.5,Fashion Showroom,HKD,4.5,6.5,3.0,0.5,0.0,2.0,1.0
2926,a0E1p00000pMqJ7EAK,3,failed,2018-07-09 13:41:40,282240.0,,2257.92,125.0,57.0,Private Sale,GBP,0.0,0.3333333333333333,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333
2927,a0E1p00000pMqQ4EAK,2,failed,2018-07-09 14:29:24,31256.4,,1302.3500000000001,24.0,143.5,Product Launch,EUR,1.5,0.5,1.0,1.5,0.0,1.0,0.0
2928,a0E1p00000pMqQ9EAK,1,failed,2018-07-09 14:29:47,648.0,,92.57142857142857,7.0,32.0,Food Event,EUR,0.0,8.0,9.0,0.0,0.0,1.0,0.0
2929,a0E1p00000pMqRPEA0,2,failed,2018-07-09 14:44:56,130800.0,,660.6060606060606,198.0,23.0,Pop-Up Store,USD,0.0,2.0,4.5,2.5,1.0,2.5,1.0
2930,a0E1p00000pMqUEEA0,2,failed,2018-07-09 15:26:24,27000.0,,900.0,30.0,145.0,Pop-Up Store,USD,0.5,0.5,1.5,1.5,0.5,0.0,0.0
2931,a0E1p00000pMqavEAC,11,failed,2018-07-11 17:36:00,11683.636363636364,,3894.5454545454545,3.0,71.63636363636364,Fashion Show,EUR,0.18181818181818182,1.0,1.4545454545454546,0.0,0.0,0.09090909090909091,0.0
2932,a0E1p00000pMqh8EAC,11,failed,2018-07-10 19:59:49,5757.272727272727,,597.4528301886792,9.636363636363637,55.90909090909091,Pop-Up Store,USD,0.2727272727272727,2.1818181818181817,2.0,0.36363636363636365,0.0,0.2727272727272727,0.09090909090909091
2933,a0E1p00000pMqoNEAS,4,failed,2018-07-09 18:57:32,74742.86,,9342.8575,8.0,35.0,Art Opening,USD,0.0,0.75,2.0,0.0,0.0,0.0,0.0
2934,a0E1p00000pMqoSEAS,1,failed,2018-07-09 18:37:53,12000.0,,387.0967741935484,31.0,23.0,Pop-Up Store,USD,0.0,0.0,0.0,1.0,0.0,2.0,0.0
2935,a0E1p00000pMqorEAC,2,failed,2018-07-09 18:53:10,13843.54,,532.4438461538462,26.0,57.0,Art Opening,USD,0.0,2.5,1.5,1.0,0.0,1.5,0.0
2936,a0E1p00000pMqpfEAC,2,failed,2018-07-11 06:31:01,1260.0,,1260.0,1.0,9.5,Art Opening,USD,0.5,2.5,1.5,0.0,0.0,1.0,0.0
2937,a0E1p00000pMqsjEAC,2,failed,2018-07-09 19:29:39,5284.4,,117.43111111111111,45.0,125.0,Pop-Up Store,EUR,2.5,3.0,1.5,0.0,0.0,1.0,0.5
2938,a0E1p00000pMr1WEAS,1,failed,2018-07-09 20:57:28,19200.0,,9600.0,2.0,64.0,Fashion Show,USD,0.0,3.0,4.0,1.0,0.0,0.0,0.0
2939,a0E1p00000pMr5eEAC,2,failed,2018-07-09 22:57:33,252.0,,252.0,1.0,3.0,Photoshoot & Filming,USD,0.0,0.0,0.5,1.5,0.0,0.0,0.0
2940,a0E1p00000pMrU9EAK,1,failed,2018-07-10 00:08:33,840.0,,420.0,2.0,108.0,Art Opening,USD,0.0,2.0,3.0,0.0,0.0,2.0,1.0
2941,a0E1p00000pMrUEEA0,1,failed,2018-07-10 00:19:09,494.4,,247.2,2.0,38.0,Pop-Up Store,USD,0.0,3.0,4.0,0.0,0.0,3.0,0.0
2942,a0E1p00000pMrUJEA0,3,success,2018-07-17 15:40:04,960.0,2018-07-17 15:59:14.948,960.0,1.0,144.0,Art Opening,USD,0.0,12.0,11.0,1.0,0.0,0.0,0.0
2943,a0E1p00000pMrUxEAK,3,failed,2018-07-10 02:34:43,900.0,,337.49999999999994,2.666666666666667,25.333333333333332,Art Opening,USD,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.0,0.0,1.0,0.0
2944,a0E1p00000pMrV2EAK,3,failed,2018-07-10 04:27:54,32680.0,,32680.0,1.0,44.0,Corporate Event,HKD,2.0,1.0,2.3333333333333335,1.3333333333333333,0.0,0.0,0.0
2945,a0E1p00000pMsYdEAK,2,failed,2018-07-10 07:04:41,2160.0,,308.57142857142856,7.0,91.0,Pop-Up Store,USD,0.0,0.5,1.0,1.5,0.5,1.5,1.0
2946,a0E1p00000pMtFtEAK,2,failed,2018-07-10 11:33:21,61714.285,,6171.4285,10.0,191.0,Fashion Showroom,EUR,0.0,1.0,1.0,1.0,0.0,0.5,0.0
2947,a0E1p00000pMuK7EAK,4,success,2018-07-11 09:43:32,15000.0,2018-07-13 04:16:13.428,2142.8571428571427,7.0,12.0,Fashion Showroom,HKD,3.0,4.0,4.0,0.0,0.0,1.0,0.0
2948,a0E1p00000pMuN9EAK,1,failed,2018-07-10 09:31:28,9576.0,,342.0,28.0,104.0,Pop-Up Store,GBP,1.0,1.0,2.0,1.0,0.0,0.0,0.0
2949,a0E1p00000pMuNsEAK,1,success,2018-07-10 09:19:39,871.2,2018-07-10 09:39:49.045,43.56,20.0,29.0,Pop-Up Store,EUR,0.0,0.0,0.0,3.0,1.0,6.0,2.0
2950,a0E1p00000pMuQsEAK,9,failed,2018-07-10 09:54:59,8741.333333333334,,1430.4,6.111111111111111,78.22222222222223,Fashion Showroom,EUR,0.4444444444444444,0.7777777777777778,1.5555555555555556,0.5555555555555556,0.1111111111111111,0.0,0.0
2951,a0E1p00000pMuRbEAK,3,failed,2018-09-03 16:13:25,3667.6800000000003,,846.3876923076923,4.333333333333334,98.33333333333333,Art Opening,GBP,0.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,0.0,0.0,0.0
2952,a0E1p00000pMuUYEA0,5,failed,2018-07-10 10:18:44,166296.0,,487.10017574692444,341.4,174.0,Pop-Up Store,USD,0.0,1.4,2.4,0.2,0.0,1.4,1.0
2953,a0E1p00000pMuUdEAK,2,failed,2018-07-10 10:20:35,491.2,,196.48,2.5,192.5,Fashion Showroom,EUR,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2954,a0E1p00000pMuUiEAK,1,failed,2018-07-10 10:20:01,0.0,,0.0,3.0,15.0,Pop-Up Store,EUR,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2955,a0E1p00000pMuXBEA0,2,failed,2018-07-10 10:43:17,23664.505,,1028.8915217391304,23.0,201.5,Product Launch,EUR,10.0,4.0,6.5,0.5,0.0,0.5,0.0
2956,a0E1p00000pMuayEAC,1,failed,2018-07-10 12:00:50,900.0,,900.0,1.0,108.0,Late Night Event (after 10pm),USD,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2957,a0E1p00000pMubrEAC,7,failed,2018-07-10 12:28:29,459.18857142857144,,103.68774193548387,4.428571428571429,39.142857142857146,Pop-Up Store,GBP,1.7142857142857142,4.428571428571429,4.0,0.8571428571428571,0.14285714285714285,0.7142857142857143,0.2857142857142857
2958,a0E1p00000pMuflEAC,1,failed,2018-07-10 12:49:55,0.0,,0.0,151.0,73.0,Pop-Up Store,HKD,0.0,1.0,1.0,2.0,1.0,0.0,0.0
2959,a0E1p00000pMuqGEAS,1,failed,2018-07-10 12:59:14,426.56,,106.64,4.0,86.0,Art Opening,GBP,0.0,0.0,0.0,2.0,0.0,3.0,0.0
2960,a0E1p00000pMvCuEAK,1,failed,2018-07-10 13:36:18,1152.0,,1152.0,1.0,74.0,Food Event,EUR,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2961,a0E1p00000pMvDiEAK,40,failed,2018-07-10 13:53:49,26786.648750000004,,2747.3485897435903,9.75,54.65,Product Launch,USD,0.025,0.975,1.15,0.125,0.025,0.225,0.15
2962,a0E1p00000pMvECEA0,4,failed,2018-07-10 14:23:19,29571.4275,,953.9170161290323,31.0,52.0,Fashion Showroom,EUR,1.25,1.75,1.75,0.0,0.0,0.25,0.0
2963,a0E1p00000pMvHgEAK,2,failed,2018-07-10 14:15:14,4200.0,,600.0,7.0,50.0,Product Launch,USD,0.5,1.5,1.5,4.5,1.5,2.0,0.5
2964,a0E1p00000pMvI0EAK,4,failed,2018-07-10 14:27:41,28500.0,,5700.0,5.0,98.0,Pop-Up Store,USD,0.25,0.25,1.0,0.25,0.0,1.25,0.5
2965,a0E1p00000pMvaFEAS,1,failed,2018-07-10 14:58:40,2232.0,,279.0,8.0,295.0,Pop-Up Store,GBP,1.0,2.0,3.0,0.0,0.0,0.0,0.0
2966,a0E1p00000pMvaoEAC,1,failed,2018-07-10 14:58:58,9600.0,,1920.0,5.0,62.0,Product Launch,USD,0.0,1.0,3.0,0.0,0.0,7.0,2.0
2967,a0E1p00000pMw0IEAS,1,failed,2018-07-10 15:25:36,36000.0,,18000.0,2.0,82.0,Product Launch,USD,0.0,0.0,1.0,0.0,0.0,3.0,1.0
2968,a0E1p00000pMw4tEAC,3,failed,2018-07-10 15:58:51,16000.0,,4363.636363636364,3.6666666666666665,74.0,Pop-Up Store,USD,0.0,0.0,0.6666666666666666,2.0,0.3333333333333333,0.6666666666666666,0.0
2969,a0E1p00000pMw5NEAS,4,failed,2018-07-10 16:07:09,35711.9925,,1151.999758064516,31.0,141.0,Pop-Up Store,EUR,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2970,a0E1p00000pMw5SEAS,2,failed,2018-07-10 16:05:52,6720.0,,6720.0,1.0,94.0,Art Opening,HKD,3.0,1.0,1.5,1.0,0.0,0.5,0.0
2971,a0E1p00000pMw8MEAS,1,failed,2018-07-10 16:40:47,1008.0,,201.6,5.0,30.0,Pop-Up Store,GBP,0.0,0.0,2.0,0.0,0.0,4.0,0.0
2972,a0E1p00000pMw8lEAC,1,failed,2018-07-10 16:43:25,2940.0,,980.0,3.0,129.0,Pop-Up Store,USD,0.0,0.0,1.0,1.0,0.0,3.0,0.0
2973,a0E1p00000pMw9PEAS,2,failed,2018-07-13 14:56:27,7200.0,,4800.0,1.5,145.5,Pop-Up Store,USD,1.5,7.5,7.0,4.5,1.0,5.5,1.5
2974,a0E1p00000pMwAhEAK,5,success,2018-07-26 13:52:55,34500.0,2018-07-26 19:04:35.339,2300.0,15.0,41.0,Pop-Up Store,USD,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2975,a0E1p00000pMwBLEA0,1,failed,2018-07-10 17:18:56,394.97,,49.37125,8.0,5.0,Food Event,GBP,1.0,1.0,1.0,0.0,0.0,1.0,0.0
2976,a0E1p00000pMwBzEAK,1,failed,2018-07-11 15:43:20,108000.0,,18000.0,6.0,273.0,Pop-Up Store,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2977,a0E1p00000pMwC9EAK,5,failed,2018-07-10 17:33:47,14251.882000000001,,1979.4280555555556,7.2,77.2,Fashion Showroom,EUR,1.4,1.6,1.6,0.8,0.2,0.2,0.0
2978,a0E1p00000pMwCJEA0,4,success,2018-07-10 17:43:37,504.0,2018-09-09 06:21:24.527,63.0,8.0,103.0,Pop-Up Store,GBP,2.0,6.0,4.0,2.0,1.0,3.0,1.0
2979,a0E1p00000pMwJUEA0,3,failed,2018-07-10 19:21:18,16200.0,,2314.285714285714,7.0,58.0,Pop-Up Store,USD,0.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,1.0,1.6666666666666667,0.0
2980,a0E1p00000pMwJZEA0,2,failed,2018-07-10 19:22:01,2480.0,,77.5,32.0,36.0,Pop-Up Store,USD,0.0,2.0,0.0,1.5,0.0,1.5,1.0
2981,a0E1p00000pMwKIEA0,2,failed,2018-07-10 19:55:59,5400.0,,2160.0,2.5,74.5,Corporate Event,USD,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2982,a0E1p00000pMwKhEAK,1,failed,2018-07-10 20:12:36,61600.0,,789.7435897435897,78.0,97.0,Pop-Up Store,USD,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2983,a0E1p00000pMwNHEA0,1,failed,2018-07-10 20:41:06,473142.85,,3428.571376811594,138.0,36.0,Art Opening,USD,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2984,a0E1p00000pMwNREA0,1,failed,2018-07-10 20:53:15,557.15,,42.857692307692304,13.0,22.0,Pop-Up Store,USD,1.0,3.0,3.0,3.0,2.0,1.0,0.0
2985,a0E1p00000pMwkhEAC,2,failed,2018-07-11 00:58:12,480.0,,480.0,1.0,46.5,Fashion Show,USD,0.0,0.5,0.5,4.5,2.0,1.5,0.0
2986,a0E1p00000pMwxHEAS,1,failed,2018-07-11 02:50:00,27600.0,,1200.0,23.0,74.0,Pop-Up Store,HKD,1.0,1.0,2.0,1.0,0.0,1.0,0.0
2987,a0E1p00000pMx3oEAC,3,failed,2018-07-15 00:52:58,3920.0,,735.0,5.333333333333333,10.333333333333334,Pop-Up Store,USD,0.3333333333333333,2.6666666666666665,2.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0
2988,a0E1p00000pMyOfEAK,1,failed,2018-07-12 10:26:51,0.0,,0.0,18.0,309.0,Corporate Event,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2989,a0E1p00000pMyUnEAK,2,failed,2018-07-11 08:56:44,3191.855,,148.45837209302326,21.5,14.0,Pop-Up Store,GBP,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2990,a0E1p00000pMyWoEAK,4,failed,2018-07-11 09:11:20,5357.7125,,669.7140625,8.0,77.0,Fashion Showroom,EUR,0.75,1.0,1.25,0.75,0.0,0.0,0.0
2991,a0E1p00000pMydLEAS,1,failed,2018-07-11 09:52:44,691.2,,345.6,2.0,18.0,Pop-Up Store,EUR,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2992,a0E1p00000pMzFcEAK,13,failed,2018-07-11 10:38:07,4076.3076923076924,,602.1818181818182,6.769230769230769,68.0,Pop-Up Store,GBP,0.5384615384615384,2.0,2.1538461538461537,2.076923076923077,0.6153846153846154,0.15384615384615385,0.07692307692307693
